4187,2.6484375,1.5839844,9.78125,reposo,10:11:19.158 
4188,2.3671875,1.9150391,9.9453125,reposo,10:11:19.230 
4189,3.3222656,2.1035156,9.59375,reposo,10:11:19.273 
4190,2.7460938,2.0800781,9.6875,reposo,10:11:19.320 
4191,2.484375,1.8857422,9.890625,reposo,10:11:19.380 
4192,2.390625,2.9980469,10.4609375,reposo,10:11:19.439 
4193,2.1054688,3.4511719,11.484375,reposo,10:11:19.501 
4194,2.15625,2.3476562,11.2890625,reposo,10:11:19.560 
4195,2.8105469,-0.004787445,10.59375,reposo,10:11:19.620 
4196,4.6210938,-2.4707031,7.4960938,reposo,10:11:19.682 
4197,6.8007812,-3.8105469,5.515625,reposo,10:11:19.742 
4198,8.1953125,-2.7695312,3.546875,reposo,10:11:19.803 
4199,8.46875,-1.4140625,3.0761719,reposo,10:11:19.862 
4200,8.6953125,-1.1152344,3.2128906,reposo,10:11:19.927 
4201,8.9296875,0.23217773,3.1757812,reposo,10:11:19.983 
4202,8.8359375,-0.5864258,4.21875,reposo,10:11:20.043 
4203,8.7578125,-1.8408203,3.9335938,reposo,10:11:20.104 
4204,9.0625,-1.0693359,2.9296875,reposo,10:11:20.165 
4205,9.4140625,0.16992188,2.8339844,reposo,10:11:20.225 
4206,9.203125,1.2177734,3.0175781,reposo,10:11:20.285 
4207,8.8984375,2.4785156,3.7265625,reposo,10:11:20.346 
4208,8.6796875,2.1894531,2.9179688,reposo,10:11:20.406 
4209,9.125,1.7109375,4.6914062,reposo,10:11:20.467 
4210,9.1171875,1.1386719,2.0390625,reposo,10:11:20.527 
4211,9.90625,0.7373047,2.546875,reposo,10:11:20.587 
4212,9.4296875,0.22021484,1.6660156,reposo,10:11:20.648 
4213,9.2890625,1.03125,2.4609375,reposo,10:11:20.707 
4214,9.3671875,0.44995117,1.8046875,reposo,10:11:20.769 
4215,9.4609375,0.2536621,2.1289062,reposo,10:11:20.829 
4216,9.34375,0.6557617,2.2441406,reposo,10:11:20.889 
4217,9.359375,0.61035156,2.6132812,reposo,10:11:20.950 
4218,9.2734375,0.61035156,2.4628906,reposo,10:11:21.009 
4219,9.3125,0.72998047,2.8535156,reposo,10:11:21.070 
4220,9.234375,0.7109375,2.5742188,reposo,10:11:21.130 
4221,9.2109375,0.81640625,2.9003906,reposo,10:11:21.191 
4222,9.28125,0.8354492,2.7949219,reposo,10:11:21.251 
4223,9.2578125,0.7373047,2.6738281,reposo,10:11:21.314 
4224,9.28125,0.8232422,2.8554688,reposo,10:11:21.389 
4225,9.296875,0.8208008,2.4824219,reposo,10:11:21.452 
4226,9.2890625,0.8881836,2.4453125,reposo,10:11:21.513 
4227,9.2890625,1.0097656,2.4101562,reposo,10:11:21.573 
4228,9.296875,0.8544922,2.3476562,reposo,10:11:21.634 
4229,9.3125,0.8857422,2.5253906,reposo,10:11:21.694 
4230,9.3046875,0.66552734,2.5625,reposo,10:11:21.754 
4231,9.234375,0.74658203,2.5703125,reposo,10:11:21.814 
