-1.0986328,-10.03125,-0.78759766,23:43:10.095,1,1 
-0.9428711,-8.5625,1.8886719,23:43:10.155,1,1 
-1.0673828,-10.46875,1.9296875,23:43:10.216,1,1 
-1.2832031,-9.6171875,3.4960938,23:43:10.276,1,1 
-1.328125,-8.9921875,4.5273438,23:43:10.337,1,1 
-1.6611328,-8.8515625,5.9179688,23:43:10.397,1,2 
-1.8144531,-7.9648438,7.1054688,23:43:10.458,1,2 
-2.0742188,-6.90625,8.40625,23:43:10.518,1,2 
-2.0546875,-5.25,9.6875,23:43:10.579,1,2 
-1.6757812,-4.046875,9.9140625,23:43:10.639,0,2 
-1.8144531,-3.1230469,10.25,23:43:10.700,0,2 
-0.8520508,-2.84375,9.171875,23:43:10.760,0,2 
-0.78027344,-3.0429688,8.875,23:43:10.820,0,2 
-0.64160156,-3.2304688,9.109375,23:43:10.881,0,2 
-0.6894531,-3.0078125,9.1484375,23:43:10.941,0,0 
-0.8017578,-3.0390625,10.0,23:43:11.002,0,0 
-0.74902344,-3.0566406,10.7734375,23:43:11.062,0,0 
-0.72265625,-3.1347656,11.6171875,23:43:11.123,0,0 
-1.1083984,-3.46875,13.1171875,23:43:11.183,0,0 
-0.06463623,-3.9472656,10.8046875,23:43:11.244,0,0 
3.1523438,-8.546875,4.1367188,23:43:11.304,0,0 
1.5458984,-5.9765625,3.7597656,23:43:11.364,0,0 
3.2070312,-4.9453125,1.2089844,23:43:11.425,0,0 
4.03125,-6.8359375,0.66552734,23:43:11.487,0,0 
4.2460938,-11.6328125,-0.09094238,23:43:11.546,1,0 
4.7929688,-9.5703125,0.6152344,23:43:11.606,1,0 
4.8320312,-8.765625,0.5625,23:43:11.666,1,0 
4.6484375,-8.40625,0.95996094,23:43:11.727,2,0 
4.2890625,-8.578125,0.9477539,23:43:11.789,2,0 
4.15625,-8.9765625,0.86621094,23:43:11.847,2,0 
4.3789062,-9.046875,0.60791016,23:43:11.908,2,0 
4.3789062,-9.328125,0.7661133,23:43:11.968,2,0 
4.3828125,-8.8125,0.60546875,23:43:12.028,2,2 
4.2578125,-9.09375,0.78759766,23:43:12.089,2,2 
4.2695312,-8.7265625,0.7753906,23:43:12.149,2,2 
4.078125,-9.4296875,0.8881836,23:43:12.209,2,2 
4.1953125,-9.09375,0.9165039,23:43:12.270,2,2 
4.2109375,-9.2734375,0.75390625,23:43:12.330,2,2 
4.265625,-8.765625,0.7348633,23:43:12.391,2,2 
4.1445312,-8.7734375,0.59814453,23:43:12.437,2,2 
3.9921875,-7.7539062,0.72509766,23:43:12.501,2,2 
3.4882812,-8.21875,0.48828125,23:43:12.562,2,2 
3.5253906,-8.109375,0.99072266,23:43:12.622,2,2 
3.1230469,-9.796875,0.59814453,23:43:12.683,2,2 
3.046875,-8.9140625,0.796875,23:43:12.743,2,2 
2.3359375,-9.21875,0.35180664,23:43:12.803,2,2 
1.6152344,-10.7265625,0.18664551,23:43:12.864,2,2 
1.3974609,-10.296875,0.24169922,23:43:12.924,2,2 
1.3310547,-10.8671875,0.2607422,23:43:12.984,1,2 
1.2705078,-10.171875,0.23217773,23:43:13.045,1,2 
1.2392578,-10.1328125,0.57910156,23:43:13.105,1,2 
1.0429688,-9.8203125,0.34692383,23:43:13.165,1,2 
1.0341797,-10.015625,0.46679688,23:43:13.226,1,2 
0.9238281,-9.65625,0.38061523,23:43:13.286,1,2 
0.78515625,-10.0,0.45947266,23:43:13.347,1,2 
0.9550781,-10.421875,0.46435547,23:43:13.407,1,2 
1.1992188,-9.6796875,0.57910156,23:43:13.467,1,2 
1.0478516,-9.875,0.53125,23:43:13.528,1,2 
0.89501953,-10.03125,0.24414062,23:43:13.588,1,2 
0.890625,-10.15625,0.5576172,23:43:13.648,1,1 
1.0048828,-10.0703125,0.5048828,23:43:13.709,1,1 
1.1318359,-9.78125,0.9189453,23:43:13.769,1,1 
1.0263672,-10.0234375,0.8066406,23:43:13.830,1,1 
1.0771484,-10.3984375,0.2512207,23:43:13.890,1,1 
1.5009766,-10.015625,0.76123047,23:43:13.950,1,1 
1.4863281,-10.03125,0.90966797,23:43:14.011,1,1 
1.9697266,-9.0546875,1.3017578,23:43:14.071,1,1 
1.8525391,-9.0390625,1.0625,23:43:14.132,2,1 
1.7519531,-9.6484375,1.2871094,23:43:14.194,2,2 
1.8427734,-10.2421875,0.84033203,23:43:14.253,1,2 
2.2226562,-9.9140625,1.0722656,23:43:14.315,2,2 
2.2695312,-9.921875,0.796875,23:43:14.373,2,2 
2.6132812,-9.6171875,1.2324219,23:43:14.434,2,2 
1.6728516,-7.7109375,1.4931641,23:43:14.494,2,2 
0.47143555,-4.5117188,1.453125,23:43:14.557,2,2 
-0.5,-3.09375,2.0292969,23:43:14.615,2,2 
-3.9902344,-5.9453125,0.78515625,23:43:14.676,2,2 
-7.1289062,-8.7109375,0.2607422,23:43:14.736,2,2 
-8.9296875,-7.0351562,-0.15551758,23:43:14.797,2,2 
-10.9140625,-9.234375,1.296875,23:43:14.857,1,2 
-12.46875,-8.5234375,0.39501953,23:43:14.917,1,2 
-11.71875,-8.4296875,-0.77783203,23:43:14.978,1,2 
-11.0,-6.234375,-0.39257812,23:43:15.038,1,2 
-8.9296875,-2.4746094,0.61279297,23:43:15.099,1,2 
-9.4140625,-2.1035156,0.8833008,23:43:15.159,2,2 
-9.7109375,-2.4882812,0.8208008,23:43:15.219,2,2 
-10.0703125,-3.0292969,0.60302734,23:43:15.280,2,2 
-9.640625,-2.4726562,1.4384766,23:43:15.340,2,2 
-9.6171875,-3.0449219,1.2568359,23:43:15.383,2,2 
-9.40625,-3.2460938,0.4189453,23:43:15.423,2,2 
-9.46875,-2.9160156,0.5913086,23:43:15.481,2,2 
-9.671875,-2.7070312,0.63671875,23:43:15.541,2,2 
-9.9453125,-2.890625,0.2944336,23:43:15.602,2,2 
-9.75,-2.3925781,0.57177734,23:43:15.662,2,2 
-9.703125,-2.2265625,0.8183594,23:43:15.723,2,2 
-9.6484375,-2.0917969,0.9814453,23:43:15.783,2,2 
-9.6796875,-2.3789062,0.8833008,23:43:15.844,2,2 
-9.7890625,-2.1914062,1.1083984,23:43:15.904,2,2 
-9.703125,-2.7167969,0.78027344,23:43:15.964,2,2 
-9.6953125,-2.4296875,0.8833008,23:43:16.025,2,2 
-9.7109375,-2.2128906,0.89746094,23:43:16.085,2,2 
-9.734375,-2.3183594,0.9428711,23:43:16.145,2,2 
-9.8125,-2.3359375,0.9238281,23:43:16.206,2,2 
-9.8203125,-2.0625,1.0957031,23:43:16.267,2,2 
-9.796875,-2.3808594,1.0410156,23:43:16.327,2,2 
-9.734375,-2.1972656,1.1152344,23:43:16.387,2,2 
-9.8515625,-2.296875,1.0263672,23:43:16.447,2,2 
-9.8125,-2.1015625,1.1347656,23:43:16.508,2,2 
-9.71875,-2.0078125,1.1132812,23:43:16.568,2,2 
-9.78125,-2.2226562,1.1513672,23:43:16.629,2,2 
-9.8515625,-2.0488281,1.0986328,23:43:16.689,2,2 
-9.765625,-1.9677734,1.1386719,23:43:16.750,2,2 
-9.796875,-2.2539062,1.1132812,23:43:16.810,2,2 
-10.1171875,-2.9160156,1.0458984,23:43:16.870,2,2 
-11.3828125,-5.2226562,0.052642822,23:43:16.930,2,2 
-13.1640625,-7.7734375,0.72998047,23:43:16.991,2,2 
-14.5859375,-11.390625,0.37329102,23:43:17.051,1,2 
-10.2890625,-10.78125,0.22021484,23:43:17.112,1,2 
-4.8632812,-8.484375,0.61279297,23:43:17.172,1,2 
-3.3828125,-7.4570312,1.0126953,23:43:17.233,1,2 
-1.2919922,-6.0039062,1.0742188,23:43:17.293,2,2 
1.0146484,-4.4453125,1.4238281,23:43:17.353,2,2 
2.7265625,-5.8125,1.1845703,23:43:17.414,2,2 
4.09375,-6.7382812,1.7470703,23:43:17.474,2,2 
4.8164062,-7.7265625,1.1152344,23:43:17.534,2,2 
5.015625,-7.765625,1.0341797,23:43:17.646,2,2 
5.1171875,-9.0234375,1.0029297,23:43:17.689,2,2 
4.9765625,-9.1640625,1.03125,23:43:17.746,2,2 
4.9921875,-8.7890625,0.8881836,23:43:17.806,2,2 
5.0507812,-9.0,1.2158203,23:43:17.866,2,2 
5.21875,-8.859375,0.96484375,23:43:17.927,2,2 
5.515625,-8.078125,1.1171875,23:43:17.987,2,2 
5.296875,-7.5234375,0.890625,23:43:18.048,2,2 
5.5195312,-7.4414062,0.8925781,23:43:18.108,2,2 
5.5039062,-8.65625,0.33984375,23:43:18.169,2,2 
6.0273438,-9.5625,0.17468262,23:43:18.229,2,2 
5.984375,-8.5390625,0.37573242,23:43:18.289,2,2 
7.1796875,-4.3007812,-0.7348633,23:43:18.350,2,2 
6.640625,-7.1523438,-5.6835938,23:43:18.410,2,2 
6.5039062,-2.3496094,-3.9355469,23:43:18.470,2,2 
6.3984375,-2.1542969,-6.25,23:43:18.531,2,2 
6.1523438,-2.8496094,-7.0351562,23:43:18.591,1,2 
6.3085938,-3.4082031,-6.8085938,23:43:18.652,1,2 
6.25,-2.8320312,-6.6484375,23:43:18.712,1,2 
6.34375,-2.5625,-6.9140625,23:43:18.772,1,2 
6.0976562,-2.265625,-6.7734375,23:43:18.833,1,2 
5.7304688,-1.4072266,-7.6835938,23:43:18.893,1,2 
5.4648438,-2.4765625,-6.4570312,23:43:18.954,1,2 
5.2695312,-2.2441406,-9.2109375,23:43:19.014,1,2 
4.859375,-2.9296875,-8.125,23:43:19.075,1,1 
4.9804688,-1.5273438,-8.21875,23:43:19.135,1,1 
4.7109375,-2.4824219,-8.1640625,23:43:19.195,1,1 
4.7070312,-1.4501953,-6.8085938,23:43:19.256,1,1 
4.4726562,-5.46875,-10.4453125,23:43:19.317,1,1 
4.0234375,-8.796875,-7.1328125,23:43:19.377,1,1 
4.7109375,-9.1484375,0.35888672,23:43:19.437,1,1 
3.6015625,-6.8867188,2.375,23:43:19.497,1,1 
3.3320312,-4.375,7.1679688,23:43:19.558,1,1 
2.6347656,-7.0039062,7.0585938,23:43:19.618,1,1 
3.4355469,-4.8789062,8.46875,23:43:19.679,0,1 
3.6132812,-4.1132812,8.265625,23:43:19.739,0,1 
3.3261719,-3.0019531,9.78125,23:43:19.799,0,1 
3.4160156,-2.0800781,9.8359375,23:43:19.859,0,1 
2.0527344,-1.3759766,10.96875,23:43:19.920,0,1 
1.921875,-0.93603516,10.8203125,23:43:19.980,0,1 
1.8642578,-2.9160156,11.6484375,23:43:20.040,0,1 
3.3574219,-4.46875,9.5546875,23:43:20.101,0,1 
2.9609375,-4.4921875,9.21875,23:43:20.161,0,0 
2.640625,-1.9511719,8.5390625,23:43:20.221,0,0 
0.2919922,-8.5546875,14.6875,23:43:20.281,0,0 
-1.4794922,-5.890625,7.7539062,23:43:20.342,0,0 
-2.2382812,-5.1015625,6.8359375,23:43:20.402,0,0 
6.0273438,-4.5742188,6.828125,23:43:20.462,0,0 
5.1328125,-5.2539062,6.5,23:43:20.523,0,0 
4.03125,-8.1875,5.4414062,23:43:20.583,0,0 
1.328125,-8.4609375,5.0625,23:43:20.643,0,0 
2.9199219,-10.0390625,5.8320312,23:43:20.703,0,0 
2.3242188,-7.7539062,6.15625,23:43:20.764,1,0 
2.515625,-8.8046875,4.9765625,23:43:20.824,1,0 
2.953125,-8.90625,4.15625,23:43:20.884,2,0 
2.8203125,-7.296875,4.7734375,23:43:20.945,2,0 
2.7402344,-9.5625,3.9375,23:43:21.005,2,0 
2.5976562,-9.6640625,4.1796875,23:43:21.065,2,0 
1.6494141,-10.625,5.21875,23:43:21.125,2,0 
0.56933594,-6.4765625,6.7265625,23:43:21.186,2,0 
0.2919922,-6.2929688,7.34375,23:43:21.246,2,2 
1.9912109,-3.4277344,6.1601562,23:43:21.306,1,2 
3.6738281,-6.0078125,7.2539062,23:43:21.367,1,2 
2.890625,-8.234375,4.5742188,23:43:21.427,1,2 
4.0742188,-8.7109375,2.3027344,23:43:21.489,1,2 
3.9882812,-9.7421875,3.2597656,23:43:21.548,2,2 
4.109375,-7.9570312,3.15625,23:43:21.608,2,2 
4.328125,-7.8789062,2.96875,23:43:21.669,2,2 
5.4179688,-7.96875,2.1113281,23:43:21.729,2,2 
4.796875,-9.6875,-1.6708984,23:43:21.790,2,2 
2.875,-9.78125,-2.0117188,23:43:21.851,1,2 
2.7734375,-10.6640625,-2.0859375,23:43:21.910,1,2 
2.234375,-9.53125,-1.8291016,23:43:21.971,1,2 
2.0429688,-10.140625,-3.4433594,23:43:22.031,1,2 
2.2304688,-9.90625,0.09814453,23:43:22.092,1,2 
1.1103516,-9.3984375,-2.3300781,23:43:22.152,1,2 
1.8408203,-10.8125,1.5986328,23:43:22.212,1,2 
1.3183594,-10.1171875,1.6494141,23:43:22.273,1,2 
-4.6015625,-4.578125,14.0625,23:43:22.394,1,2 
0.36376953,-10.2890625,2.3476562,23:43:22.333,1,1 
0.28710938,-8.5390625,3.1777344,23:43:22.454,2,1 
0.8330078,-7.3125,5.390625,23:43:22.514,2,1 
1.625,-8.40625,4.0546875,23:43:22.704,2,1 
1.4746094,-8.6328125,4.7070312,23:43:22.754,2,1 
0.7109375,-8.453125,4.8710938,23:43:22.796,2,1 
1.0410156,-7.4765625,6.5742188,23:43:22.856,2,1 
0.48120117,-6.8515625,6.8515625,23:43:22.916,2,1 
0.11010742,-7.1757812,8.484375,23:43:22.977,2,2 
0.10772705,-6.4453125,8.7109375,23:43:23.037,1,2 
0.8305664,-5.7539062,8.5390625,23:43:23.098,0,2 
1.1679688,-4.7109375,9.5703125,23:43:23.158,0,2 
0.11968994,-4.296875,9.0625,23:43:23.218,0,2 
1.3476562,-7.671875,8.7890625,23:43:23.279,0,2 
1.4619141,-5.0195312,8.375,23:43:23.339,0,2 
1.4072266,-4.8164062,7.7578125,23:43:23.399,0,2 
0.9838867,-5.5078125,7.8398438,23:43:23.460,0,2 
0.8232422,-7.5546875,7.3164062,23:43:23.520,0,0 
1.2871094,-8.4921875,7.3242188,23:43:23.581,1,0 
2.0917969,-8.2421875,7.578125,23:43:23.641,1,0 
1.8769531,-7.6640625,6.28125,23:43:23.701,1,0 
1.7207031,-8.21875,5.609375,23:43:23.762,1,0 
1.6132812,-8.4296875,5.578125,23:43:23.822,1,0 
2.0175781,-8.3671875,4.3828125,23:43:23.883,1,0 
3.4101562,-5.7617188,9.296875,23:43:23.943,1,0 
3.9296875,-10.15625,1.2685547,23:43:24.003,1,0 
6.1835938,-5.6953125,2.8320312,23:43:24.064,1,1 
4.2539062,-12.3203125,-0.93359375,23:43:24.124,1,1 
5.171875,-7.3515625,0.61279297,23:43:24.185,1,1 
4.3945312,-8.7734375,0.44750977,23:43:24.245,2,1 
4.28125,-9.09375,0.265625,23:43:24.306,2,1 
4.6914062,-9.296875,0.43310547,23:43:24.366,2,1 
5.1445312,-8.6640625,-0.22021484,23:43:24.426,2,1 
5.2382812,-7.0039062,-0.890625,23:43:24.487,2,1 
4.8085938,-8.4765625,-1.3183594,23:43:24.547,2,1 
5.015625,-7.984375,-2.6230469,23:43:24.607,2,2 
4.921875,-8.4296875,-2.90625,23:43:24.668,1,2 
5.1992188,-7.1601562,-3.8222656,23:43:24.728,1,2 
5.3632812,-7.2148438,-4.0351562,23:43:24.789,1,2 
5.5507812,-7.4804688,-4.5507812,23:43:24.849,1,2 
5.7304688,-6.4296875,-5.34375,23:43:24.909,1,2 
5.5390625,-6.1132812,-4.5585938,23:43:24.970,1,2 
5.3789062,-7.3515625,-2.7480469,23:43:25.030,1,2 
5.7148438,-7.7929688,-3.3867188,23:43:25.090,1,2 
5.8867188,-6.4726562,-3.4179688,23:43:25.151,1,1 
5.7929688,-6.828125,-2.7324219,23:43:25.211,1,1 
5.6132812,-7.4453125,-2.4355469,23:43:25.271,1,1 
5.7890625,-7.7617188,-2.75,23:43:25.333,1,1 
5.9375,-8.0625,-2.2324219,23:43:25.392,1,1 
5.7265625,-7.1171875,-2.3867188,23:43:25.453,1,1 
6.0585938,-7.6953125,-1.7900391,23:43:25.513,1,1 
6.0195312,-7.8828125,-2.9980469,23:43:25.573,1,1 
5.9140625,-6.015625,-3.5273438,23:43:25.634,1,1 
5.6953125,-6.6601562,-3.3417969,23:43:25.694,1,1 
5.984375,-7.2148438,-3.6425781,23:43:25.755,1,1 
6.2929688,-6.7539062,-3.6835938,23:43:25.815,1,1 
6.1054688,-8.4375,-3.0351562,23:43:25.876,1,1 
5.7421875,-7.6875,-2.8632812,23:43:25.936,1,1 
6.1757812,-7.4492188,-1.4052734,23:43:25.997,1,1 
6.234375,-6.59375,-0.03111267,23:43:26.057,1,1 
6.0898438,-8.9453125,-1.0527344,23:43:26.118,1,1 
6.3203125,-7.5117188,-0.5888672,23:43:26.178,1,1 
6.3320312,-8.1875,-1.6923828,23:43:26.238,1,1 
6.4492188,-7.4453125,-2.640625,23:43:26.299,1,1 
6.390625,-6.5117188,-2.7910156,23:43:26.359,1,1 
6.6484375,-3.6601562,1.8671875,23:43:26.420,1,1 
6.1523438,-9.1640625,-2.6660156,23:43:26.480,1,1 
6.4101562,-3.75,-0.16748047,23:43:26.541,1,1 
6.34375,-7.3476562,-1.8457031,23:43:26.601,1,1 
6.2226562,-7.6132812,-1.0078125,23:43:26.662,1,1 
6.5507812,-7.1679688,-1.0820312,23:43:26.722,1,1 
6.2617188,-7.6171875,-0.6152344,23:43:26.782,1,2 
6.671875,-7.4101562,-1.421875,23:43:26.843,2,2 
6.6796875,-7.4375,-1.1699219,23:43:26.903,2,2 
7.0234375,-8.6796875,1.0507812,23:43:26.963,2,2 
5.3984375,-7.6992188,2.5253906,23:43:27.028,2,2 
4.625,-7.6601562,2.7636719,23:43:27.207,2,2 
2.7792969,-6.1210938,6.0195312,23:43:27.247,2,2 
2.5527344,-4.7617188,6.53125,23:43:27.306,2,2 
2.2167969,-0.8857422,8.2265625,23:43:27.366,2,2 
1.6464844,-1.3261719,8.75,23:43:27.515,2,2 
0.8041992,-2.4316406,11.109375,23:43:27.582,3,2 
0.32543945,-2.7851562,10.53125,23:43:27.638,0,2 
0.05026245,-1.6152344,10.421875,23:43:27.699,0,2 
-0.5073242,-3.0019531,10.2578125,23:43:27.759,0,2 
-0.00957489,-2.9492188,9.8984375,23:43:27.820,0,2 
-0.18908691,-3.2382812,10.0234375,23:43:27.879,0,2 
-0.1986084,-2.6835938,10.296875,23:43:27.941,0,2 
-0.12207031,-2.6035156,10.46875,23:43:28.000,0,2 
0.17236328,-2.359375,10.0859375,23:43:28.061,0,0 
0.1986084,-1.4267578,9.609375,23:43:28.122,0,0 
0.18908691,-1.2753906,8.7109375,23:43:28.181,0,0 
-0.37329102,-2.2480469,4.7734375,23:43:28.242,0,0 
1.3261719,-11.9140625,-7.0546875,23:43:28.302,0,0 
-0.03111267,-11.234375,-5.1914062,23:43:28.362,1,0 
0.24658203,-7.1914062,-5.6132812,23:43:28.423,1,0 
0.84228516,-7.5117188,-6.0820312,23:43:28.483,1,0 
0.4091797,-6.5078125,-5.4921875,23:43:28.544,1,0 
-0.7705078,-7.2929688,-7.765625,23:43:28.604,1,1 
-0.74658203,-7.1367188,-7.5859375,23:43:28.664,1,1 
-0.9765625,-7.3359375,-8.765625,23:43:28.725,1,1 
-0.47631836,-7.5351562,-7.484375,23:43:28.785,1,1 
-0.265625,-7.1914062,-6.6445312,23:43:28.845,1,1 
-0.33496094,-7.1484375,-6.4414062,23:43:28.906,1,1 
-0.6245117,-8.0234375,-7.2890625,23:43:28.966,1,1 
-0.5239258,-9.5234375,-7.6210938,23:43:29.052,1,1 
0.7919922,-8.984375,1.8261719,23:43:29.117,1,1 
0.75878906,-5.9960938,3.78125,23:43:29.178,1,1 
0.2130127,-9.1328125,4.6054688,23:43:29.238,2,1 
0.2775879,-7.265625,5.75,23:43:29.298,2,1 
0.34936523,-8.8515625,5.6210938,23:43:29.359,2,1 
0.34472656,-8.6953125,5.2929688,23:43:29.419,2,1 
0.51953125,-8.84375,5.15625,23:43:29.479,2,1 
0.59814453,-8.5390625,5.0742188,23:43:29.540,2,1 
0.61035156,-8.8671875,5.125,23:43:29.602,2,1 
0.4428711,-8.8125,4.984375,23:43:29.660,2,1 
0.5576172,-9.2109375,5.2929688,23:43:29.721,2,2 
0.6772461,-8.1640625,5.09375,23:43:29.781,2,2 
0.60546875,-9.0625,5.5898438,23:43:29.842,2,2 
0.55029297,-7.9765625,5.421875,23:43:29.902,2,2 
0.2607422,-8.859375,6.296875,23:43:29.962,2,2 
0.36376953,-7.6679688,5.8671875,23:43:30.023,1,2 
0.2631836,-8.1953125,6.8554688,23:43:30.083,1,2 
0.30639648,-7.0117188,6.1679688,23:43:30.144,1,2 
0.18432617,-8.515625,6.96875,23:43:30.204,1,2 
0.25854492,-7.3515625,6.40625,23:43:30.264,1,1 
0.16516113,-8.328125,6.7460938,23:43:30.325,1,1 
0.34472656,-7.421875,6.65625,23:43:30.385,1,1 
0.23693848,-8.265625,6.6640625,23:43:30.445,1,1 
0.1986084,-7.7226562,6.4375,23:43:30.506,1,1 
0.2680664,-8.0859375,6.5429688,23:43:30.566,1,1 
0.37573242,-7.3632812,6.6367188,23:43:30.627,1,1 
0.2944336,-7.9140625,6.828125,23:43:30.687,1,1 
0.34472656,-7.6835938,7.0234375,23:43:30.748,1,1 
0.1484375,-7.46875,7.078125,23:43:30.808,1,1 
0.17944336,-4.9257812,6.2929688,23:43:30.868,1,1 
1.6542969,-9.921875,-1.2158203,23:43:30.929,1,1 
1.0791016,-9.1015625,-4.2148438,23:43:30.989,1,1 
0.4260254,-8.875,-7.8828125,23:43:31.050,1,1 
0.78271484,-7.5117188,-7.2226562,23:43:31.110,1,1 
0.7109375,-7.9882812,-6.796875,23:43:31.170,1,1 
