X-axis,Y-axis,Z-axis,Label
-7.2539062,-1.8095703,-0.23693848,Andando
-6.6679688,-1.1416016,-0.12683105,Andando
-6.78125,-0.92626953,0.4116211,Andando
-6.921875,-1.9746094,1.3876953,Andando
-13.28125,-1.8427734,-0.22497559,Andando
-13.5390625,-7.5546875,1.3232422,Andando
-15.4453125,-4.6757812,-0.47875977,Andando
-9.640625,-0.77783203,1.3066406,Andando
-6.9882812,-1.3496094,0.49072266,Andando
-6.2148438,-4.296875,0.16748047,Andando
-6.1875,-5.078125,1.1171875,Andando
-9,-4.3203125,1.4599609,Andando
-13.7578125,-5.5859375,0.36621094,Andando
-17.921875,-8.578125,0.77783203,Andando
-11.7890625,-2.8378906,0.64160156,Andando
-12.0546875,-3.2089844,-0.02394104,Andando
-9.0234375,-2.984375,0.7397461,Andando
-7.375,-1.6328125,0.7944336,Andando
-6.7265625,-1.3759766,0.28466797,Andando
-6.5664062,-1.9697266,-0.4140625,Andando
-7.4453125,-1.8837891,-0.59814453,Andando
-9.6796875,-1.9697266,0.10772705,Andando
-10.2578125,-0.78515625,0.02394104,Andando
-10.4609375,-3.1230469,0.51708984,Andando
-12.15625,-6.0585938,1.9267578,Andando
-12.3203125,-3.7773438,-0.63183594,Andando
-8.984375,-1.5361328,0.84228516,Andando
-6.8515625,-1.7109375,0.7636719,Andando
-6.9140625,-3.9941406,1.0888672,Andando
-7.4140625,-4.3828125,2.3378906,Andando
-9.59375,-3.4414062,2.1464844,Andando
-14.7734375,-3.9160156,0.5888672,Andando
-16.328125,-5.21875,1.6582031,Andando
-12.9375,-0.7636719,-0.3088379,Andando
-11.6171875,-3.0292969,-0.05026245,Andando
-8.6953125,-2.8691406,0.71777344,Andando
-6.5429688,-1.6806641,0.09814453,Andando
-6.2382812,-1.9912109,-0.22265625,Andando
-6.4609375,-1.6298828,-0.11010742,Andando
-8.2734375,-1.7900391,0.58154297,Andando
-9.890625,-0.99072266,-0.2944336,Andando
-15.7109375,-3.1660156,0.79003906,Andando
-13.0390625,-4.1601562,1.65625,Andando
-12.2890625,-2.5820312,-0.24890137,Andando
-8.84375,-0.052642822,0.45483398,Andando
-6.4804688,-2.6210938,1.1416016,Andando
-5.7226562,-4.6210938,1.6279297,Andando
-7.1132812,-3.53125,2.1816406,Andando
-9.9921875,-3.1757812,1.5605469,Andando
-15.0234375,-3.1640625,0.10772705,Andando
-15.1796875,-2.3984375,1.5146484,Andando
-10.9375,-3.3203125,-0.06463623,Andando
-10.859375,-4.359375,0.20581055,Andando
-9.09375,-2.3378906,0.7680664,Andando
-7.0390625,-2.3789062,0.5073242,Andando
-6.515625,-2.2753906,0.23693848,Andando
-6.9257812,-1.5175781,0.35424805,Andando
-9.34375,-2.3242188,0.4165039,Andando
-10.28125,-1.890625,0.3996582,Andando
-16.1875,-2.0507812,-0.29907227,Andando
-10.40625,-3.2128906,0.4140625,Andando
-11.6640625,-3.1347656,0.9189453,Andando
-9.09375,-1.6347656,0.63427734,Andando
-6.0703125,-2.28125,1.3496094,Andando
-5.1796875,-3.2070312,0.9165039,Andando
-6.3828125,-3.5761719,1.6943359,Andando
-10.484375,-3.9570312,1.5869141,Andando
-14.421875,-4.6445312,1.0341797,Andando
-19.96875,-4.7695312,2.1152344,Andando
-11.703125,-2.8046875,-0.39501953,Andando
-12.28125,-2.6660156,-0.51220703,Andando
-9.2578125,-2.4335938,0.2919922,Andando
-7.0429688,-1.890625,0.4572754,Andando
-6.671875,-1.9267578,-0.29907227,Andando
-7.4804688,-1.6464844,-0.18432617,Andando
-8.4453125,-1.3974609,0.20825195,Andando
-8.90625,-2.0078125,0.9790039,Andando
-14.6015625,-2.5058594,-0.32299805,Andando
-12.6171875,-4.5507812,1.8769531,Andando
-13.2890625,-3.9160156,0.10772705,Andando
-9.203125,0.12207031,1.1347656,Andando
-6.9023438,-1.5390625,0.75878906,Andando
-6.1757812,-4.1796875,0.6459961,Andando
-6.46875,-4.6796875,1.1435547,Andando
-9.6640625,-3.8105469,0.93603516,Andando
-14.2890625,-5.0351562,1.4335938,Andando
-16.640625,-4.171875,2.7265625,Andando
-13.8828125,-1.9941406,-1.0361328,Andando
-12.8203125,-2.1445312,-0.4116211,Andando
-9.71875,-1.9648438,1.1582031,Andando
-7.7382812,-1.4580078,0.4453125,Andando
-7.0078125,-1.4335938,-0.23217773,Andando
-6.6796875,-0.9765625,0.002393723,Andando
-7.3515625,-1.0791016,0.31591797,Andando
-9.9296875,-0.72265625,-0.5649414,Andando
-12.9609375,-4.703125,1.0986328,Andando
-16.234375,-5.140625,0.5361328,Andando
-13.28125,-3.2792969,-0.12207031,Andando
-8.0703125,0.47143555,1.0986328,Andando
-5.6445312,-1.9960938,0.47875977,Andando
-5.7578125,-5.265625,0.36865234,Andando
-8.640625,-3.9921875,0.9716797,Andando
-12.21875,-4.3398438,1.4912109,Andando
-14.8046875,-4.125,0.9121094,Andando
-11.8828125,-3.6269531,2.3671875,Andando
-14.6796875,-1.7851562,-0.92626953,Andando
-12.5,-1.1611328,0.6220703,Andando
-9.46875,-1.6103516,1.953125,Andando
-7.2851562,-1.4355469,1.2617188,Andando
-5.296875,-0.7993164,0.6772461,Andando
-5.03125,-0.6245117,0.5551758,Andando
-6.9257812,-2.1015625,1.8808594,Andando
-8.0390625,-2.2402344,2.5820312,Andando
-19.640625,-0.78027344,-2.8886719,Andando
-16.96875,-7.7109375,-0.04067993,Andando
-12.40625,-2.7109375,-3.0800781,Andando
-7.9296875,-1.8554688,-0.20825195,Andando
-5.5078125,-2.8320312,-0.48583984,Andando
-5.0117188,-4,-0.24169922,Andando
-6.9570312,-4.1953125,0.0670166,Andando
-12.5546875,-5.0703125,0.19628906,Andando
-14.78125,-4.5273438,1.6083984,Andando
-14.0859375,-1.8505859,1.4501953,Andando
-13.3515625,-1.5195312,-0.3852539,Andando
-12.4140625,-2.4785156,-0.014358521,Andando
-10.4765625,-0.75634766,0.75146484,Andando
-6.9140625,-1.1650391,0.8378906,Andando
-6.1757812,-2.0957031,-0.72265625,Andando
-5.6914062,-2.3398438,-0.7133789,Andando
-6.4023438,-1.5625,-0.2130127,Andando
-9.984375,-2.2304688,0.296875,Andando
-10.3046875,-1.6347656,0.2512207,Andando
-14.765625,-2.8496094,-0.4091797,Andando
-13.296875,-4.953125,0.61279297,Andando
-12.265625,-3.7753906,0.6176758,Andando
-7.796875,-1.0195312,1.3662109,Andando
-5.3945312,-2.0546875,0.89746094,Andando
-4.390625,-3.1074219,0.9526367,Andando
-7.6679688,-4.3359375,1.7714844,Andando
-13.859375,-6.0703125,2.1269531,Andando
-14.9140625,-4.7148438,0.87597656,Andando
-14.921875,-1.2421875,2.515625,Andando
-13.2890625,-3.0917969,-1.6347656,Andando
-12.1328125,-3.4199219,-0.2705078,Andando
-9.15625,-1.7880859,1.1582031,Andando
-7.5429688,-1.3476562,-0.36132812,Andando
-7.234375,-1.9482422,-0.72998047,Andando
-6.609375,-1.3164062,-0.23461914,Andando
-7.1328125,-1.359375,0.54785156,Andando
-9.6484375,-0.76123047,-0.5527344,Andando
-11.9921875,-3.8125,1.7666016,Andando
-16.546875,-3.78125,-0.17712402,Andando
-12.96875,-5.25,1.2226562,Andando
-7.3867188,0.49316406,1.2832031,Andando
-6.078125,-1.9960938,0.51464844,Andando
-6.7382812,-4.9726562,0.17468262,Andando
-7.0742188,-4.7734375,1.3095703,Andando
-12.53125,-4.2109375,0.86621094,Andando
-14.8515625,-4.7070312,0.57666016,Andando
-16.375,-3.4257812,1.1416016,Andando
-12.4609375,-3.2578125,-1.0644531,Andando
-14.640625,-3.1503906,-1.3710938,Andando
-10.59375,-1.4121094,0.5527344,Andando
-7.828125,-0.9121094,-0.00957489,Andando
-6.34375,-1.8789062,-0.43310547,Andando
-5.7890625,-1.3378906,-0.43554688,Andando
-6.6796875,-1.5556641,-0.4428711,Andando
-9.09375,-2.2753906,0.6699219,Andando
-16.359375,-2.8632812,-0.6821289,Andando
-14.7109375,-6.671875,2.59375,Andando
-13.5625,-2.1425781,-0.8618164,Andando
-8.703125,0.69873047,0.9238281,Andando
-5.65625,-2,0.45239258,Andando
-5.5351562,-4.3671875,0.43310547,Andando
-6.75,-4.125,1.0986328,Andando
-12.5703125,-4.5898438,1.0097656,Andando
-16.515625,-5.7929688,-0.035888672,Andando
-13.375,-4.2109375,1.0693359,Andando
-13.0625,-1.8525391,-1.1513672,Andando
-12.5,-3.234375,-1.1826172,Andando
-8.671875,-2.6152344,0.7661133,Andando
-6.46875,-1.8525391,-0.1484375,Andando
-7.1171875,-1.9794922,-1.2900391,Andando
-7.2539062,-1.7900391,-0.32543945,Andando
-8.6875,-1.9990234,0.6533203,Andando
-10.3828125,-0.39501953,-0.3972168,Andando
-10.6875,-3.3964844,-0.30639648,Andando
-17.40625,-5.125,1.3691406,Andando
-13.15625,-5.1875,-1.1171875,Andando
-6.421875,-2.1796875,0.23461914,Andando
-5.2382812,-2.8222656,0.2705078,Andando
-6.0039062,-4.7109375,0.17468262,Andando
-7.6601562,-4.5585938,0.7373047,Andando
-12.0546875,-5.2460938,0.20825195,Andando
-13.6796875,-6.0976562,0.19628906,Andando
-14.53125,-4.2304688,2.1738281,Andando
-15.4375,-2.6523438,-2.7207031,Andando
-12.21875,-2.3554688,-1.265625,Andando
-8,-2.5625,1.2949219,Andando
-6.0625,-1.6972656,-0.14355469,Andando
-5.6679688,-1.2753906,-0.89746094,Andando
-6.8320312,-1.3095703,-0.37573242,Andando
-9.1328125,-1.8886719,0.1484375,Andando
-10.1640625,-0.9477539,-0.5361328,Andando
-14,-4.4414062,0.95996094,Andando
-15.2890625,-5.4296875,2.0488281,Andando
-12.2265625,-2.5351562,-0.38305664,Andando
-10.2265625,-0.11248779,0.2800293,Andando
-6.4726562,-1.3427734,0.81640625,Andando
-5.8203125,-2.5625,0.6821289,Andando
-5.5390625,-5.2226562,1.0908203,Andando
-6.9453125,-4.75,1.3095703,Andando
-13.921875,-5.0664062,1.0263672,Andando
-16.734375,-6.5664062,1.3183594,Andando
-21.484375,-3.4921875,0.63427734,Andando
-10.2109375,-0.46191406,0.54345703,Andando
-13.4453125,-1.8642578,-1.2255859,Andando
-10.765625,-3.0722656,0.34936523,Andando
-7.9023438,-1.0742188,0.828125,Andando
-6.2617188,-1.2041016,-0.05026245,Andando
-5.3164062,-1.3359375,-0.27514648,Andando
-5.3789062,-0.86865234,-0.43310547,Andando
-5.5195312,-0.78515625,-0.36865234,Andando
-7.8359375,-1.3261719,0.19628906,Andando
-12.4375,-1.2207031,-0.11248779,Andando
-14.7734375,-4.5078125,1.2421875,Andando
-17.765625,-5.9101562,0.9404297,Andando
-12.0703125,-0.74902344,-0.7084961,Andando
-7.0859375,2.4140625,0.63427734,Andando
-4.9960938,-2.9433594,-0.07897949,Andando
-6.0820312,-5.9296875,-0.22497559,Andando
-7.453125,-3.9355469,0.57910156,Andando
-10.7109375,-2.3789062,0.87353516,Andando
-16.546875,-3.8417969,0.47387695,Andando
-15.1796875,-4.1367188,1.8457031,Andando
-10.7578125,-1.9365234,-0.36865234,Andando
-11.4609375,-2.3359375,-1.0048828,Andando
-7.2695312,-1.6630859,0.6772461,Andando
-5.8007812,0.32080078,1.1298828,Andando
-5.4101562,-2.5488281,-1.0507812,Andando
-7.1796875,-2.4882812,-1.3496094,Andando
-9.6953125,-2.2441406,-0.2010498,Andando
-12.2890625,-1.2587891,-0.6870117,Andando
-14.3515625,-1.2753906,-0.84716797,Andando
-10.6328125,-3.9980469,1.4794922,Andando
-12.1484375,-3.6621094,1.3183594,Andando
-9.7734375,-0.8618164,-0.18908691,Andando
-6.8828125,-1.0341797,0.62939453,Andando
-6.1601562,-2.8574219,0.8354492,Andando
-6.0742188,-4.140625,1.4238281,Andando
-8.046875,-2.6269531,1.1796875,Andando
-14.359375,-2.2382812,0.7011719,Andando
-16.984375,-1.7714844,0.09814453,Andando
-12.0546875,-3.6582031,0.89746094,Andando
-13.625,-2.5488281,-2.0078125,Andando
-10.046875,-1.4101562,-0.99560547,Andando
-6.375,-1.5341797,0.2800293,Andando
-5.8359375,-1.9433594,-0.5336914,Andando
-6.8359375,-1.9482422,-0.81640625,Andando
-9.3203125,-1.8310547,-0.07421875,Andando
-11.1171875,-1.1699219,-0.32299805,Andando
-15.2890625,-2.015625,-0.8232422,Andando
-11.5625,-4.7265625,1.9335938,Andando
-13.375,-3.0898438,-0.39257812,Andando
-9.71875,-0.31591797,-0.2800293,Andando
-7.0703125,-1.0908203,1.0507812,Andando
-6.0585938,-3.8886719,1.1220703,Andando
-6.0429688,-4.4257812,1.5439453,Andando
-8.8515625,-3.0136719,1.6181641,Andando
-14.125,-4.0976562,1.1054688,Andando
-14.8046875,-3.8730469,0.4284668,Andando
-18.46875,-2.9316406,2.2109375,Andando
-13.0703125,-1.8691406,-0.8378906,Andando
-13.3828125,-2.5722656,-1,Andando
-8.375,-0.8857422,0.5,Andando
-5.9921875,-0.9165039,0.17468262,Andando
-5.3984375,-2.2753906,-1.0048828,Andando
-6.0195312,-1.9941406,-0.9765625,Andando
-8.3046875,-1.9677734,-0.33984375,Andando
-11.4296875,-1.7734375,-0.2800293,Andando
-14.8984375,-1.2041016,-1.1171875,Andando
-12.3203125,-4.0976562,1.1103516,Andando
-13.734375,-5.2851562,0.9477539,Andando
-9.828125,-0.16748047,1.3857422,Andando
-7.1953125,-0.22497559,1.4003906,Andando
-6.4101562,-2.7402344,1.2207031,Andando
-6.7617188,-4.4453125,1.4794922,Andando
-10.015625,-3.5097656,1.9814453,Andando
-14.546875,-2.4570312,1.4316406,Andando
-16.703125,-2.3066406,1.2851562,Andando
-13.2421875,-3.4941406,-0.51220703,Andando
-13.484375,-3.1679688,-1.4599609,Andando
-9.40625,-1.2636719,-0.23937988,Andando
-7.203125,-1.2304688,-0.46679688,Andando
-6.21875,-2.0644531,-1,Andando
-7.2539062,-2.1328125,-1.1943359,Andando
-9.6171875,-2.078125,-0.28466797,Andando
-9.78125,-0.90966797,-0.62939453,Andando
-13.5625,-2.3671875,-0.5214844,Andando
-9.5625,-4.0507812,1.6943359,Andando
-13.8203125,-4.5625,2.1875,Andando
-12.140625,-3.1015625,0.49536133,Andando
-8.6796875,0.014358521,1.5654297,Andando
-7.5546875,-3.265625,2.0625,Andando
-7.2578125,-5.484375,2.6328125,Andando
-8.421875,-3.78125,1.6015625,Andando
-13.9296875,-3.71875,0.1484375,Andando
-15.609375,-2.7167969,-1.328125,Andando
-14.1328125,-3.2382812,0.014358521,Andando
-11.6015625,-2.2851562,-2.3007812,Andando
-9.6015625,-2.3496094,-1.6328125,Andando
-6.6953125,-2.2285156,-0.6772461,Andando
-5.9179688,-1.7421875,-1.359375,Andando
-7.4296875,-1.7978516,-1.9121094,Andando
-9.1640625,-2.0683594,-0.8017578,Andando
-10.4375,-1.8837891,-0.23217773,Andando
-14.09375,-1.0214844,-1.1201172,Andando
-9.828125,-3.4394531,2.4355469,Andando
-12.9140625,-2.6015625,1.9384766,Andando
-10.6171875,-1.3046875,0.8378906,Andando
-7.3984375,-0.93359375,1.9746094,Andando
-6.4570312,-2.7539062,1.1484375,Andando
-7.65625,-3.7597656,1.6279297,Andando
-10.015625,-3.28125,1.7353516,Andando
-13.5703125,-3.0488281,1.1416016,Andando
-18.953125,-2.7851562,0.9863281,Andando
-11.9375,-2.6015625,-0.24169922,Andando
-13.328125,-2.6230469,-1.2539062,Andando
-9.9609375,-1.7548828,-0.00717926,Andando
-7.625,-1.4121094,0.04547119,Andando
-6.265625,-1.7089844,-0.7753906,Andando
-7.03125,-1.6757812,-0.47387695,Andando
-7.5976562,-1.9941406,0.39501953,Andando
-9.5859375,-1.1005859,0.5864258,Andando
-14.9921875,-1.4580078,-0.40454102,Andando
-11.34375,-3.2773438,1.3447266,Andando
-14.6484375,-3.7851562,1.1005859,Andando
-10.6796875,-2.0585938,0.8183594,Andando
-7.515625,-0.5410156,0.90722656,Andando
-6.8554688,-3.0019531,0.8925781,Andando
-7.0625,-4.625,2.046875,Andando
-8.9140625,-3.4492188,1.9101562,Andando
-14.4296875,-5.1132812,1.7636719,Andando
-20.09375,-4.1054688,1.2441406,Andando
-11.703125,0.05026245,-0.1484375,Andando
-13.03125,-2.6738281,-0.6484375,Andando
-10.8671875,-3.6113281,0.18664551,Andando
-8.3828125,-1.0214844,0.17712402,Andando
-7.4570312,-1.0888672,-0.7919922,Andando
-7.6796875,-1.3710938,-0.7011719,Andando
-7.4140625,-1.2539062,0.02154541,Andando
-7.8359375,-0.9477539,0.24658203,Andando
-12.5625,-1.9677734,0.27270508,Andando
-12.2265625,-3.2167969,1.3476562,Andando
-16.046875,-3.3417969,0.34472656,Andando
-11.1328125,-1.75,0.9667969,Andando
-7.6679688,0.002393723,1.0839844,Andando
-7.5078125,-2.5097656,1.0214844,Andando
-8.5703125,-5.6875,1.4140625,Andando
-10.3046875,-4.6914062,2.2636719,Andando
-15.4921875,-4.453125,1.3759766,Andando
-16.5,-1.9248047,1.9462891,Andando
-13.453125,-0.6723633,-1.15625,Andando
-13.6640625,-3.4101562,-0.796875,Andando
-10.1796875,-1.9462891,0.44750977,Andando
-7.9570312,-0.9667969,-0.2631836,Andando
-7.4023438,-1.6152344,-1.2519531,Andando
-6.4101562,-1.6132812,-0.23217773,Andando
-7.953125,-1.6708984,0.32299805,Andando
-9.265625,-1.2705078,0.27270508,Andando
-12.359375,-2.9023438,1.484375,Andando
-13.0703125,-3.5117188,2.0429688,Andando
-13.640625,-2.5820312,-0.083740234,Andando
-9.0234375,-1.2734375,1.1484375,Andando
-7.2460938,-2.1015625,0.9692383,Andando
-6.953125,-3.828125,0.93603516,Andando
-8.0234375,-4.3085938,1.6582031,Andando
-11.234375,-4.4960938,1.453125,Andando
-15.046875,-6.2890625,0.7421875,Andando
-16.75,-3.8125,1.9775391,Andando
-13.640625,-1.3955078,-0.8041992,Andando
-12.2265625,-3.515625,-0.14123535,Andando
-9.8671875,-2.1992188,0.57421875,Andando
-8.2578125,-1.0244141,0.04788208,Andando
-7.3164062,-1.2636719,-0.796875,Andando
-7.375,-1.4667969,-0.18432617,Andando
-9.265625,-1.3662109,-0.16992188,Andando
-9.1015625,-1.3808594,0.7324219,Andando
-12.2265625,-2.6113281,0.75390625,Andando
-12.140625,-3.1464844,1.7402344,Andando
-13.4296875,-2.1425781,-0.1005249,Andando
-8.8984375,-0.6772461,0.63916016,Andando
-6.8671875,-1.6757812,0.32299805,Andando
-6.6484375,-3.4296875,0.2824707,Andando
-7.3164062,-4.21875,1.5888672,Andando
-11.4296875,-4.65625,1.4384766,Andando
-17.21875,-7.2695312,0.16040039,Andando
-13.8515625,-1.625,1.59375,Andando
-13.0625,-0.02394104,-0.84228516,Andando
-11.6640625,-3.8554688,0.19152832,Andando
-9.203125,-2.4765625,1.2011719,Andando
-7.2890625,-1.1318359,0.18188477,Andando
-7.9101562,-1.3447266,-0.87109375,Andando
-8.1875,-1.2128906,-0.026321411,Andando
-9.2578125,-0.6772461,-0.33496094,Andando
-9.125,-0.8354492,-0.36132812,Andando
-14.0703125,-2.34375,-0.6533203,Andando
-11.2890625,-3.2597656,2.3808594,Andando
-8.5078125,0.18664551,0.8496094,Andando
-6.9140625,-1.2919922,0.48583984,Andando
-7.2851562,-4.34375,0.296875,Andando
-8.328125,-4.1992188,1.9267578,Andando
-9.4609375,-3.7246094,1.8359375,Andando
-12.4921875,-4.1015625,1.7548828,Andando
-17.046875,-5.3515625,0.296875,Andando
-13.2890625,-0.9716797,1.8691406,Andando
-11.9375,-1.0625,-0.7109375,Andando
-11.8984375,-4.1796875,-0.04309082,Andando
-9.375,-1.8671875,0.6196289,Andando
-7.9257812,-1.1132812,-0.12927246,Andando
-7.6953125,-1.3574219,-0.87841797,Andando
-7.8828125,-1.2832031,-0.3088379,Andando
-8.6484375,-1.1103516,-0.1484375,Andando
-11.5390625,-1.2470703,-1.1513672,Andando
-10.2421875,-3.8945312,1.0146484,Andando
-11.78125,-3.7871094,1.0078125,Andando
-11.6015625,-3.4082031,0.16992188,Andando
-9.03125,-1.9033203,1.5390625,Andando
-7.0117188,-2.6855469,0.90234375,Andando
-7.375,-3.8671875,0.6699219,Andando
-8.9453125,-4.421875,1.3134766,Andando
-11.6875,-4.3164062,2.1210938,Andando
-14.765625,-4.2773438,1.0527344,Andando
-18.265625,-3.5976562,1.4667969,Andando
-12.21875,-1.6582031,-0.06463623,Andando
-14.03125,-2.34375,-1.4003906,Andando
-11.140625,-2.7597656,0.05026245,Andando
-8.421875,-1.2441406,0.30395508,Andando
-7.2148438,-1.4316406,-1.0048828,Andando
-7.7265625,-1.7636719,-0.7661133,Andando
-8.015625,-1.3427734,-0.0335083,Andando
-8.8828125,-0.37109375,-0.5361328,Andando
-13.28125,-2.3554688,0.052642822,Andando
-11.2578125,-3.8652344,2.5507812,Andando
-14.6953125,-3.0058594,1.0771484,Andando
-11.3359375,-2.2597656,0.95751953,Andando
-7.3632812,-1.5390625,1.5390625,Andando
-6.8554688,-3.0351562,1.4189453,Andando
-8.3828125,-4.5820312,1.8671875,Andando
-11.640625,-5.1289062,2.1269531,Andando
-15.2578125,-5.6796875,1.359375,Andando
-18.078125,-3.1035156,0.75878906,Andando
-11.515625,-1.1152344,0.20349121,Andando
-13.3046875,-3.3535156,-0.8305664,Andando
-10.7734375,-2.03125,0.40698242,Andando
-8.2734375,-0.7944336,0.23461914,Andando
-7.3164062,-1.4716797,-0.60058594,Andando
-7.8203125,-1.3710938,-0.40698242,Andando
-8.1171875,-0.7705078,0.04309082,Andando
-7.734375,-0.66064453,0.45947266,Andando
-12.453125,-1.2919922,-0.11968994,Andando
-12.109375,-3.1601562,1.1699219,Andando
-16.171875,-3.2675781,0.7084961,Andando
-11.7421875,-3.4902344,0.9121094,Andando
-7.9023438,-0.39013672,1.2441406,Andando
-7.3476562,-2.8671875,1.1992188,Andando
-7.8125,-5.1875,1.7636719,Andando
-8.3125,-5.3085938,1.8457031,Andando
-11.84375,-5.4375,2.0839844,Andando
-15.578125,-5.4023438,0.8354492,Andando
-16,-1.9169922,1.7089844,Andando
-13.5859375,-1.5126953,-1.1298828,Andando
-14.7265625,-3.046875,-1.4960938,Andando
-10.8046875,-1.7617188,-0.04547119,Andando
-8.1328125,-0.87841797,-0.03111267,Andando
-6.5546875,-1.7548828,-0.7705078,Andando
-6.5898438,-1.7109375,-0.9526367,Andando
-6.875,-1.2177734,0.08856201,Andando
-8.5234375,-1.3017578,0.63671875,Andando
-11.2734375,0.00717926,-0.30151367,Andando
-11.9296875,-1.5244141,1.1533203,Andando
-13.234375,-2.5898438,1.1220703,Andando
-15.046875,-4.0507812,0.7084961,Andando
-9.2578125,0.09094238,1.8115234,Andando
-7.4101562,-0.2130127,0.72265625,Andando
-7.5859375,-3.3886719,0.90722656,Andando
-8.3984375,-5.1328125,2.5664062,Andando
-10.6171875,-4.59375,3.4902344,Andando
-14.1328125,-4.8046875,2.5195312,Andando
-19.515625,-3.5234375,1.2919922,Andando
-12.75,1.4003906,-0.47387695,Andando
-13.609375,-2.1074219,-0.7397461,Andando
-10.765625,-3.7226562,0.5527344,Andando
-6.3085938,-1.2685547,0.5649414,Andando
-5.5976562,-1.8955078,-0.15551758,Andando
-6.96875,-2.296875,-0.22021484,Andando
-7.7109375,-2.2089844,1.2832031,Andando
-10.1875,-2.0917969,0.69873047,Andando
-13.4921875,-5.4023438,2.3984375,Andando
-13.0625,-4.2226562,3.3027344,Andando
-10.109375,-1.125,3.09375,Andando
-6.09375,-1.7470703,4.5429688,Andando
-5.1210938,-3.859375,3.3125,Andando
-5.671875,-3.0722656,2.1972656,Andando
-7.21875,-2.7167969,3.5253906,Andando
-9.40625,-3.0800781,3.9785156,Andando
-12.7890625,-6.953125,1.8330078,Andando
-12.0546875,-8.546875,3.0078125,Andando
-11.125,-5.609375,0.99316406,Andando
-7.7890625,-1.4794922,1.6347656,Andando
-5.7460938,-3.2421875,2.3359375,Andando
-5.6523438,-1.3759766,0.84716797,Andando
-6.3984375,0.19628906,0.54541016,Andando
-8.2734375,-0.17712402,0.4189453,Andando
-11.234375,-0.81152344,0.16516113,Andando
-17,-0.49316406,-2.2207031,Andando
-15.5234375,-5.8945312,-2.7597656,Andando
-13.4140625,-6.3984375,1.265625,Andando
-9.8515625,-5.1796875,-0.32080078,Andando
-6.3007812,-2.640625,0.4020996,Andando
-4.4296875,-3.1015625,1.0097656,Andando
-5.625,-4.484375,1.9199219,Andando
-9.90625,-4.3320312,1.5390625,Andando
-14.421875,-5.8476562,1.6582031,Andando
-18.140625,-1.859375,0.12927246,Andando
-12.8984375,-2.6445312,0.6894531,Andando
-14.4453125,-1.8671875,-1.2734375,Andando
-11.5,-1.6279297,-0.34472656,Andando
-8.015625,-1.1269531,-0.28466797,Andando
-6.5351562,-1.3496094,-0.859375,Andando
-6.9179688,-1.1132812,-0.48583984,Andando
-6.4609375,-0.89746094,0.33276367,Andando
-7.1640625,-0.6533203,0.60058594,Andando
-11.140625,-0.44750977,-0.6245117,Andando
-12.6953125,-2.9414062,3.1835938,Andando
-17.703125,-2.5664062,0.7397461,Andando
-13.8515625,-6.9921875,0.35180664,Andando
-8.5859375,-0.4116211,0.7324219,Andando
-7.9101562,-2.6152344,0.51953125,Andando
-7.3203125,-5.8632812,1.2587891,Andando
-8.921875,-4.328125,1.1914062,Andando
-13.3515625,-5.8320312,0.9741211,Andando
-20,-5.2109375,0.8183594,Andando
-13.453125,-1.9052734,-0.5024414,Andando
-15.1171875,-1.921875,-1.0214844,Andando
-13.0078125,-0.7636719,-0.18664551,Andando
-10.4921875,-0.33984375,0.1340332,Andando
-8.4375,-0.9667969,-0.57910156,Andando
-7.6601562,-1.0214844,-0.8330078,Andando
-7.4140625,-0.87109375,-0.34228516,Andando
-8.7265625,-0.4165039,-0.5073242,Andando
-10.9453125,-1.1513672,-0.2775879,Andando
-9.1328125,-2.2480469,2.3867188,Andando
-13.5,-1.9033203,1.7900391,Andando
-12.9140625,-1.6757812,-0.28955078,Andando
-9.6796875,-0.6699219,1.1533203,Andando
-9.0234375,-1.9941406,0.30151367,Andando
-8.1484375,-3.28125,0.40698242,Andando
-7.1484375,-3.6289062,1.4746094,Andando
-10.1875,-4.5820312,2.0859375,Andando
-23.734375,-11.21875,0.28710938,Andando
-13.8359375,1.0361328,0.76123047,Andando
-13.9609375,-1.1152344,-0.48583984,Andando
-12.015625,-2.8046875,0.33984375,Andando
-8.9921875,-0.60302734,0.8330078,Andando
-8.125,-1.1054688,-0.38061523,Andando
-8.0234375,-1.4960938,-0.69384766,Andando
-8.21875,-0.69873047,0.07897949,Andando
-8.7890625,-0.34228516,0.2944336,Andando
-11.9296875,-0.87353516,-0.54345703,Andando
-11.015625,-2.328125,0.35180664,Andando
-14.65625,-1.0214844,-1.3544922,Andando
-12.96875,-1.7109375,-1.0576172,Andando
-9.6171875,-3.1074219,1.5869141,Andando
-9.3671875,-4.1132812,0.90722656,Andando
-10.15625,-5.1875,1.5322266,Andando
-10.578125,-5.7773438,2.1210938,Andando
-10.171875,-3.3398438,2.3046875,Andando
-13.9375,-4.8828125,1.4238281,Andando
-16.921875,-4.421875,1.0292969,Andando
-12.9140625,-2.8378906,0.36376953,Andando
-14.359375,-2.75,-1.1777344,Andando
-13.5078125,-1.0693359,-0.36376953,Andando
-10.09375,-1.1367188,-0.87109375,Andando
-8.1328125,-1.5410156,-0.9550781,Andando
-7.5234375,-1.2587891,-1.1220703,Andando
-7.1914062,-1.0195312,-0.69384766,Andando
-7.5546875,-1.4550781,0.114868164,Andando
-9.984375,-0.51464844,-0.03111267,Andando
-10.25,-1.6757812,1.9550781,Andando
-15.125,-1.6181641,2.2773438,Andando
